Date,Pipeline Name,KeyPointID,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d)
2008-09-01,Westcoast,KP0029,west,intracanada-west,6787.0,0.5991
2008-10-01,Westcoast,KP0029,east,intracanada-east,5399.0,648.0158
2008-10-01,Westcoast,KP0029,west,intracanada-west,6787.0,0.0005
2008-11-01,Westcoast,KP0029,east,intracanada-east,5399.0,716.1479
2008-11-01,Westcoast,KP0029,west,intracanada-west,6787.0,261.6807
2008-12-01,Westcoast,KP0029,east,intracanada-east,5399.0,316.5148
2008-12-01,Westcoast,KP0029,west,intracanada-west,6787.0,1108.7273
2009-01-01,Westcoast,KP0029,east,intracanada-east,5399.0,167.575
2009-01-01,Westcoast,KP0029,west,intracanada-west,7143.0,26.5345
2009-02-01,Westcoast,KP0029,east,intracanada-east,5399.0,228.1407
2009-02-01,Westcoast,KP0029,west,intracanada-west,7143.0,0.0008
2009-03-01,Westcoast,KP0029,east,intracanada-east,5399.0,18.1498
2009-03-01,Westcoast,KP0029,west,intracanada-west,7143.0,24.05
2009-04-01,Westcoast,KP0029,east,intracanada-east,5399.0,1697.2076
2009-04-01,Westcoast,KP0029,west,intracanada-west,7143.0,0.0
2009-05-01,Westcoast,KP0029,east,intracanada-east,5399.0,350.6362
2009-05-01,Westcoast,KP0029,west,intracanada-west,7143.0,0.0026
2009-06-01,Westcoast,KP0029,east,intracanada-east,5399.0,1077.4796
2009-06-01,Westcoast,KP0029,west,intracanada-west,7143.0,61.4413
2009-07-01,Westcoast,KP0029,east,intracanada-east,5399.0,561.3974
2009-07-01,Westcoast,KP0029,west,intracanada-west,7143.0,27.1462
2009-08-01,Westcoast,KP0029,east,intracanada-east,5399.0,52.8124
2009-08-01,Westcoast,KP0029,west,intracanada-west,7143.0,176.9445
2009-09-01,Westcoast,KP0029,east,intracanada-east,5399.0,0.0
2009-09-01,Westcoast,KP0029,west,intracanada-west,7143.0,75.9092
2009-10-01,Westcoast,KP0029,east,intracanada-east,5399.0,0.0
2009-10-01,Westcoast,KP0029,west,intracanada-west,7143.0,52.2884
2009-11-01,Westcoast,KP0029,east,intracanada-east,5399.0,490.8432
2009-11-01,Westcoast,KP0029,west,intracanada-west,7143.0,70.2942
2009-12-01,Westcoast,KP0029,east,intracanada-east,5399.0,1.4139
2009-12-01,Westcoast,KP0029,west,intracanada-west,7143.0,430.9252
2010-01-01,Westcoast,KP0029,east,intracanada-east,9451.0,361.5729
2010-01-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0007
2010-02-01,Westcoast,KP0029,east,intracanada-east,9451.0,353.0602
2010-02-01,Westcoast,KP0029,west,intracanada-west,7538.0,169.0485
2010-03-01,Westcoast,KP0029,east,intracanada-east,9451.0,281.0109
2010-03-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0006
2010-04-01,Westcoast,KP0029,east,intracanada-east,9451.0,537.4063
2010-04-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0004
2010-05-01,Westcoast,KP0029,east,intracanada-east,9451.0,731.8838
2010-05-01,Westcoast,KP0029,west,intracanada-west,7538.0,152.9658
2010-06-01,Westcoast,KP0029,east,intracanada-east,9451.0,975.7913
2010-06-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0
2010-07-01,Westcoast,KP0029,east,intracanada-east,9451.0,419.9363
2010-07-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0
2010-08-01,Westcoast,KP0029,east,intracanada-east,9451.0,1242.4651
2010-08-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0
2010-09-01,Westcoast,KP0029,east,intracanada-east,9451.0,2220.5217
2010-09-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0
2010-10-01,Westcoast,KP0029,east,intracanada-east,9451.0,2229.6836
2010-10-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0
2010-11-01,Westcoast,KP0029,east,intracanada-east,9385.0,2935.0037
2010-11-01,Westcoast,KP0029,west,intracanada-west,7538.0,3.3324
2010-12-01,Westcoast,KP0029,east,intracanada-east,9385.0,4341.8709
2010-12-01,Westcoast,KP0029,west,intracanada-west,7538.0,0.0
2011-01-01,Westcoast,KP0029,east,intracanada-east,10807.0,5055.1082
2011-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-02-01,Westcoast,KP0029,east,intracanada-east,10807.0,5531.6145
2011-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-03-01,Westcoast,KP0029,east,intracanada-east,10807.0,5842.319
2011-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-04-01,Westcoast,KP0029,east,intracanada-east,10807.0,7010.3269
2011-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-05-01,Westcoast,KP0029,east,intracanada-east,10807.0,5981.7819
2011-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-06-01,Westcoast,KP0029,east,intracanada-east,10807.0,3510.894
2011-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,124.294
2011-07-01,Westcoast,KP0029,east,intracanada-east,10807.0,5759.7065
2011-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-08-01,Westcoast,KP0029,east,intracanada-east,10807.0,7182.2044
2011-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-09-01,Westcoast,KP0029,east,intracanada-east,10807.0,7431.3051
2011-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.08
2011-10-01,Westcoast,KP0029,east,intracanada-east,10807.0,7340.4592
2011-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-11-01,Westcoast,KP0029,east,intracanada-east,10807.0,5390.2806
2011-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2011-12-01,Westcoast,KP0029,east,intracanada-east,10807.0,5226.2104
2011-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,5529.9336
2012-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,6840.3797
2012-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,2934.4036
2012-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.1796
2012-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,4489.3533
2012-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0871
2012-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,2362.655
2012-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,40.0746
2012-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,3671.1625
2012-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,57.5996
2012-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,3052.3975
2012-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,4821.8939
2012-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,4733.5098
2012-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,5051.0075
2012-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,6259.0487
2012-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2012-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,4549.7002
2012-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2013-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,4225.9969
2013-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2013-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,4794.7625
2013-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2013-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,4359.1411
2013-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,154.4903
2013-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,4426.0492
2013-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2013-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,4092.0996
2013-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2013-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,2029.2794
2013-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,32.6158
2013-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,1687.26
2013-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,87.1257
2013-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,544.6982
2013-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,606.7178
2013-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,0.0566
2013-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,2198.3958
2013-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,3110.2873
2013-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,23.4264
2013-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,5088.6525
2013-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2013-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,3190.6591
2013-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,5143.1106
2014-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,4932.7325
2014-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,4901.0919
2014-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,4127.5295
2014-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,1910.1818
2014-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,1161.6912
2014-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,2725.1296
2014-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,6646.0224
2014-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,4593.3113
2014-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,6283.9553
2014-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,7047.3329
2014-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2014-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,4706.341
2014-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,4008.8614
2015-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,5023.7776
2015-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,5108.5398
2015-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,5267.541
2015-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,2428.9742
2015-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,5146.4252
2015-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,3055.0795
2015-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,2931.7553
2015-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,5656.0704
2015-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,2661.7525
2015-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,2060.6849
2015-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2015-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,1672.7006
2015-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,3304.3829
2016-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,3899.0249
2016-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,2937.1048
2016-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,2596.1377
2016-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0628
2016-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,1483.834
2016-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,1427.2666
2016-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,1413.2151
2016-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,870.1754
2016-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,4.4341
2016-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,3041.8658
2016-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,5685.5619
2016-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,3043.0286
2016-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2016-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,3041.8615
2016-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,2606.0275
2017-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,2571.6136
2017-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,2599.5254
2017-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,4568.2469
2017-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,3534.9908
2017-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,4120.1049
2017-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,2789.0153
2017-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,3.1837
2017-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,3070.859
2017-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,6789.0767
2017-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,97.9167
2017-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,2748.0129
2017-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,4779.94
2017-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2017-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,4080.7161
2017-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2018-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,3864.7032
2018-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2018-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,4157.1143
2018-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2018-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,3781.4
2018-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0097
2018-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,2690.5833
2018-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,62.62
2018-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,1511.0871
2018-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,258.971
2018-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,2755.0633
2018-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,8.99
2018-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,2507.7871
2018-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2018-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,2228.0806
2018-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2018-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,4607.8967
2018-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2018-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,3833.7452
2018-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,384.0065
2018-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,2269.5733
2018-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,120.9667
2018-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,1939.4742
2018-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,317.371
2019-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,1334.729
2019-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,1465.9571
2019-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,1636.1871
2019-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,1252.81
2019-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,1446.6839
2019-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.3903
2019-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,1487.6033
2019-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,1325.1226
2019-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,1716.129
2019-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,1421.73
2019-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,1837.4677
2019-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,1822.8033
2019-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2019-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,1675.8065
2019-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,1794.9129
2020-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,1500.369
2020-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,1493.3968
2020-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,1533.4167
2020-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,1637.5129
2020-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,422.2567
2020-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,2810.6548
2020-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,508.0484
2020-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,4444.3533
2020-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,1488.7903
2020-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,204.8806
2020-11-01,Westcoast,KP0029,east,intracanada-east,10901.0,2165.5167
2020-11-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2020-12-01,Westcoast,KP0029,east,intracanada-east,10901.0,1059.7645
2020-12-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-01-01,Westcoast,KP0029,east,intracanada-east,10901.0,1481.6742
2021-01-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-02-01,Westcoast,KP0029,east,intracanada-east,10901.0,374.9357
2021-02-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-03-01,Westcoast,KP0029,east,intracanada-east,10901.0,2673.9
2021-03-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-04-01,Westcoast,KP0029,east,intracanada-east,10901.0,2202.1967
2021-04-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-05-01,Westcoast,KP0029,east,intracanada-east,10901.0,2848.9871
2021-05-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-06-01,Westcoast,KP0029,east,intracanada-east,10901.0,3824.3567
2021-06-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-07-01,Westcoast,KP0029,east,intracanada-east,10901.0,3483.5774
2021-07-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-08-01,Westcoast,KP0029,east,intracanada-east,10901.0,2630.4065
2021-08-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-09-01,Westcoast,KP0029,east,intracanada-east,10901.0,4375.4833
2021-09-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-10-01,Westcoast,KP0029,east,intracanada-east,10901.0,3143.4645
2021-10-01,Westcoast,KP0029,west,intracanada-west,7854.0,0.0
2021-11-01,Westcoast,KP0029,east,intracanada-east,10255.0,1119.71
